"GEOID","NAME","year","population","new_housing_units_permitted","pop_5yrs_ago","pop_growth_5yr","instant_growth","instant_growth_scaled","rate_growth","rate_growth_scaled","composite_growth"
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2010,3449059,10040,NA,NA,0.00291093889666718,7.64744324510439,NA,NA,NA
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2011,3500026,11230,NA,NA,0.00320854759364645,8.43680026508322,NA,NA,NA
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2012,3552157,17666,NA,NA,0.00497331621321918,13.1175522479297,NA,NA,NA
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2013,3610105,19517,NA,NA,0.00540621394668576,14.2657406856775,NA,NA,NA
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2014,3671478,21953,3407848,0.0773596709712405,0.00597933584240461,15.7858501323472,0.0772926741716302,24.6977133199779,20.2417817261625
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2015,3733580,25008,3449059,0.0824923551612193,0.00669812887362799,17.6923277684748,0.0811969649858762,24.7033190591038,21.1978234137893
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2016,3798902,25489,3500026,0.0853925085127939,0.00670957029162637,17.7226742056159,0.0785732894896876,24.6995520137984,21.2111131097071
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2017,3867046,27334,3552157,0.0886472641834243,0.00706844449225585,18.6745276710269,0.0797367471784599,24.7012224939439,21.6878750824854
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2018,3939363,28186,3610105,0.0912045494521627,0.00715496388629329,18.9040058137726,0.078449637976076,24.6993744762735,21.801690145023
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2019,3979845,26599,3671478,0.0839898809144437,0.00668342611332853,17.6533311693389,0.0795741825153509,24.7009890853338,21.1771601273363
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2021,4011553,30743,3733580,0.0744521344125477,0.00766361556235204,20.2531188447299,0.102933456815181,24.7345280823315,22.4938234635307
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2022,4034248,26661,3798902,0.0619510584900584,0.00660866659659991,17.4550441235001,0.106675604221685,24.7399010176813,21.0974725705907
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2023,4044837,17223,3867046,0.0459759206381305,0.00425802078056545,11.2203514038182,0.092614149351781,24.7197117306935,17.9700315672559
42680,"Sebastian-Vero Beach, FL Metro Area",2009,135167,327,NA,NA,0.00241922954567313,6.34326688219581,NA,NA,NA
42680,"Sebastian-Vero Beach, FL Metro Area",2010,138268,307,NA,NA,0.0022203257442069,5.81570799839485,NA,NA,NA
42680,"Sebastian-Vero Beach, FL Metro Area",2011,138894,372,NA,NA,0.00267830143850706,7.03041150990107,NA,NA,NA
42680,"Sebastian-Vero Beach, FL Metro Area",2012,140567,369,NA,NA,0.00262508270077614,6.88925775784778,NA,NA,NA
42680,"Sebastian-Vero Beach, FL Metro Area",2013,141994,551,NA,NA,0.00388044565263321,10.2188968736655,NA,NA,NA
42680,"Sebastian-Vero Beach, FL Metro Area",2014,144755,707,135167,0.0709344736511131,0.00488411453835791,12.8809598063772,0.0688538913022762,24.6855970055031,18.7832784059401
42680,"Sebastian-Vero Beach, FL Metro Area",2015,147919,873,138268,0.0697992304799375,0.00590187873092706,15.5804081700905,0.0845550687356567,24.7081405886658,20.1442743793781
42680,"Sebastian-Vero Beach, FL Metro Area",2016,151563,1018,138894,0.0912134433452849,0.00671667887281197,17.7415285217629,0.0736369401973593,24.6924644561127,21.2169964889378
42680,"Sebastian-Vero Beach, FL Metro Area",2017,154383,1121,140567,0.0982876493060249,0.00726116217459176,19.1856789141523,0.0738766490587609,24.6928086275403,21.9392437708463
42680,"Sebastian-Vero Beach, FL Metro Area",2018,157413,1372,141994,0.108589095313886,0.0087159256224073,23.0441943123827,0.0802652015583437,24.7019812431085,23.8730877777456
42680,"Sebastian-Vero Beach, FL Metro Area",2019,159923,1459,144755,0.104783945286864,0.0091231405113711,24.1242633241625,0.0870662054801901,24.7117460520314,24.418004688097
42680,"Sebastian-Vero Beach, FL Metro Area",2021,163662,1592,147919,0.106429870402044,0.00972736493504906,25.7268669957417,0.0913969442817457,24.7179640806311,25.2224155381864
42680,"Sebastian-Vero Beach, FL Metro Area",2022,167352,1183,151563,0.104174501692366,0.00706893254935704,18.6758221604114,0.0678566485514093,24.6841651749933,21.6799936677024
42680,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",2023,169795,1656,154383,0.0998296444556719,0.00975293736564681,25.7946935673948,0.0976958038749449,24.7270079160805,25.2608507417376
42700,"Sebring, FL Metro Area",2014,98236,92,NA,NA,0.000936520216621198,2.4106297336357,NA,NA,NA
42700,"Sebring, FL Metro Area",2015,99491,162,NA,NA,0.00162828798584797,4.24542740714684,NA,NA,NA
42700,"Sebring, FL Metro Area",2016,100917,128,NA,NA,0.00126836905575869,3.29080297253555,NA,NA,NA
42700,"Sebring, FL Metro Area",2017,102883,181,NA,NA,0.00175927995878814,4.59286158649276,NA,NA,NA
42700,"Sebring, FL Metro Area",2018,105424,271,NA,NA,0.00257057216573076,6.74467773065903,NA,NA,NA
42700,"Sebring-Avon Park, FL Metro Area",2019,106221,253,98236,0.0812838470621768,0.00238182656913416,6.24406177697272,0.0293025816963636,24.6288096568422,15.4364357169075
42700,"Sebring-Avon Park, FL Metro Area",2021,103296,644,99491,0.0382446653466143,0.00623451053283767,16.4626580860754,0.163016475012497,24.8207946392916,20.6417263626835
42700,"Sebring-Avon Park, FL Metro Area",2022,105618,663,100917,0.0465828353993876,0.00627733908992785,16.5762536312925,0.13475648350101,24.7802192447698,20.6782364380311
42700,"Sebring, FL Metro Area",2023,107614,712,102883,0.0459842733979375,0.00661623952273868,17.4751300365466,0.143880484214315,24.7933193877196,21.1342247121331
43100,"Sheboygan, WI Metro Area",2009,114560,159,NA,NA,0.00138791899441341,3.60788908014252,NA,NA,NA
43100,"Sheboygan, WI Metro Area",2010,115472,69,NA,NA,0.000597547457392268,1.51156149472067,NA,NA,NA
43100,"Sheboygan, WI Metro Area",2011,115149,73,NA,NA,0.000633961215468654,1.60814286432832,NA,NA,NA
43100,"Sheboygan, WI Metro Area",2012,115009,63,NA,NA,0.000547783216965629,1.37957021582529,NA,NA,NA
43100,"Sheboygan, WI Metro Area",2013,114922,99,NA,NA,0.000861453855658621,2.2115288350682,NA,NA,NA
43100,"Sheboygan, WI Metro Area",2014,115290,111,114560,0.00637220670391061,0.000962789487379651,2.4803045566277,0.151092005033168,24.8036736124266,13.6419890845271
43100,"Sheboygan, WI Metro Area",2015,115569,123,115472,0.000840030483580435,0.00106429924979882,2.74954213058051,1.2669769378636,26.4058493021176,14.577695716349
43100,"Sheboygan, WI Metro Area",2016,115427,307,115149,0.00241426325890802,0.00265968967399309,6.98104693446219,1.1016568570886,26.1684844926801,16.5747657135711
43100,"Sheboygan, WI Metro Area",2017,115344,390,115009,0.00291281551878549,0.00338119017894299,8.89470568933436,1.16079791429867,26.2533985920974,17.5740521407159
43100,"Sheboygan, WI Metro Area",2018,115456,191,114922,0.00464662988809801,0.00165430986696231,4.31444607071126,0.35602359275476,25.0979122012249,14.7061791359681
43100,"Sheboygan, WI Metro Area",2019,115340,186,115290,0.000433688958279122,0.00161262354777181,4.20388011943333,3.71838737645223,29.925558274439,17.0647191969361
43100,"Sheboygan, WI Metro Area",2021,117747,268,115569,0.0188458842769255,0.00227606648152395,5.96355093022647,0.12077260202169,24.7601413368292,15.3618461335278
43100,"Sheboygan, WI Metro Area",2022,117841,146,115427,0.0209136510521802,0.00123895757843195,3.21279397504504,0.0592415726618332,24.6717957408796,13.9422948579623
43100,"Sheboygan, WI Metro Area",2023,117752,560,115344,0.0208766819253711,0.00475575786398533,12.5405153133044,0.227802381670898,24.913813553365,18.7271644333347
43300,"Sherman-Denison, TX Metro Area",2009,120030,113,NA,NA,0.000941431308839457,2.42365557984784,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",2010,121145,327,NA,NA,0.00269924470675637,7.08596000690968,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",2011,121419,76,NA,NA,0.000625931691086239,1.58684590122649,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",2012,121935,76,NA,NA,0.000623282896625251,1.57982041936563,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",2013,122353,363,NA,NA,0.00296682549671851,7.79567305330903,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",2014,123534,271,120030,0.0291927018245439,0.00219372804248223,5.74516206749709,0.0751464546059196,24.6946318008071,15.2198969341521
43300,"Sherman-Denison, TX Metro Area",2015,125467,340,121145,0.0356762557266086,0.00270987590362406,7.11415746875628,0.0759574077613459,24.6957961587017,15.904976813729
43300,"Sherman-Denison, TX Metro Area",2016,128235,730,121419,0.0561361895584711,0.00569267360704956,15.0255267609637,0.101408265360087,24.7323382287009,19.8789324948323
43300,"Sherman-Denison, TX Metro Area",2017,131140,843,121935,0.075491040308361,0.00642824462406588,16.9765051828585,0.0851524180592584,24.708998256456,20.8427517196573
43300,"Sherman-Denison, TX Metro Area",2018,133991,757,122353,0.0951182235008541,0.00564963318431835,14.9113692777632,0.0593959072865529,24.6720173328884,19.7916933053258
43300,"Sherman-Denison, TX Metro Area",2019,136212,998,123534,0.102627616688523,0.00732681408392799,19.3598095630063,0.0713922267742515,24.6892415205116,22.0245255417589
43300,"Sherman-Denison, TX Metro Area",2021,139336,1048,125467,0.110539026198124,0.00752138715048516,19.8758819007592,0.0680428207952932,24.6844324791163,22.2801571899377
43300,"Sherman-Denison, TX Metro Area",2022,143131,2220,128235,0.116161734315904,0.0155102668185089,41.0650417328725,0.133523030711029,24.7784482664042,32.9217449996384
43300,"Sherman-Denison, TX Metro Area",2023,146907,2447,131140,0.120230288241574,0.0166567964766825,44.1060188396548,0.138540768056837,24.7856526801894,34.4458357599221
43340,"Shreveport-Bossier City, LA Metro Area",2009,391516,1264,NA,NA,0.00322847597543906,8.48965694643859,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",2010,399799,1300,NA,NA,0.00325163394605789,8.55107956903658,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",2011,403595,1401,NA,NA,0.00347130167618528,9.13371128174809,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",2012,406253,1577,NA,NA,0.00388181748811701,10.2225354365852,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",2013,446471,1584,NA,NA,0.00354782281491967,9.3366707337058,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",2014,445142,1719,391516,0.136970136597227,0.00386168907899052,10.1691482163652,0.0281936572082582,24.6272174748848,17.398182845625
43340,"Shreveport-Bossier City, LA Metro Area",2015,443708,1107,399799,0.109827688413428,0.00249488402282582,6.54392766005428,0.0227163482985661,24.6193532131479,15.5816404366011
43340,"Shreveport-Bossier City, LA Metro Area",2016,441767,1186,403595,0.094579962586256,0.00268467314217676,7.04731138235759,0.0283852210210843,24.627492520165,15.8374019512613
43340,"Shreveport-Bossier City, LA Metro Area",2017,440933,1125,406253,0.085365523454596,0.00255140803704871,6.69384810215524,0.0298880383297333,24.6296502492346,15.6617491756949
43340,"Shreveport-Bossier City, LA Metro Area",2018,436341,1219,446471,-0.0226890436332931,0.00279368658915848,7.33645121772035,-0.123129323311765,24.4099495527651,15.8732003852427
43340,"Shreveport-Bossier City, LA Metro Area",2019,394706,1040,445142,-0.113303170673628,0.00263487253804097,6.91522365483897,-0.0232550644644428,24.5533479488213,15.7342858018301
43340,"Shreveport-Bossier City, LA Metro Area",2021,389155,1136,443708,-0.122947974794234,0.00291914532769719,7.66920942333864,-0.0237429313706279,24.5526474747187,16.1109284490287
43340,"Shreveport-Bossier City, LA Metro Area",2022,385154,915,441767,-0.128151265259741,0.00237567310738042,6.2277407544966,-0.0185380386417983,24.5601206042074,15.393930679352
43340,"Shreveport-Bossier City, LA Metro Area",2023,383295,983,440933,-0.13071827239059,0.00256460428651561,6.72884893465716,-0.0196193251304033,24.5585681045951,15.6437085196261
43420,"Sierra Vista-Douglas, AZ Metro Area",2014,127448,261,NA,NA,0.0020478940430607,5.35836190888817,NA,NA,NA
43420,"Sierra Vista-Douglas, AZ Metro Area",2015,126427,215,NA,NA,0.00170058610897989,4.43718602040218,NA,NA,NA
43420,"Sierra Vista-Douglas, AZ Metro Area",2016,125770,149,NA,NA,0.0011847022342371,3.06889079867194,NA,NA,NA
43420,"Sierra Vista-Douglas, AZ Metro Area",2017,124756,202,NA,NA,0.00161916060149412,4.22121855509754,NA,NA,NA
43420,"Sierra Vista-Douglas, AZ Metro Area",2018,126770,227,NA,NA,0.0017906444742447,4.67605068918082,NA,NA,NA
43420,"Sierra Vista-Douglas, AZ Metro Area",2019,125922,254,127448,-0.0119735107651748,0.00201712171026508,5.27674347112109,-0.168465352378679,24.3448565655752,14.8108000183482
43420,"Sierra Vista-Douglas, AZ Metro Area",2021,126050,434,126427,-0.00298195796783915,0.00344307814359381,9.05885310789159,-1.15463671209585,22.9289222412353,15.9938876745634
43420,"Sierra Vista-Douglas, AZ Metro Area",2022,125663,529,125770,-0.000850759322572951,0.00420967190024112,11.0921141295735,-4.9481349055451,17.4822579789849,14.2871860542792
43420,"Sierra Vista-Douglas, AZ Metro Area",2023,124640,486,124756,-0.00092981499887781,0.0038992297817715,10.2687186172839,-4.19355440219556,18.565676620829,14.4171976190564
43580,"Sioux City, IA-NE-SD Metro Area",2009,142903,205,NA,NA,0.00143453951281639,3.73154216504886,NA,NA,NA
43580,"Sioux City, IA-NE-SD Metro Area",2010,143882,275,NA,NA,0.00191128841689718,4.99603845841357,NA,NA,NA
43580,"Sioux City, IA-NE-SD Metro Area",2011,144014,176,NA,NA,0.00122210340661325,3.16809111865656,NA,NA,NA
43580,"Sioux City, IA-NE-SD Metro Area",2012,144243,260,NA,NA,0.00180251381349528,4.70753211548005,NA,NA,NA
43580,"Sioux City, IA-NE-SD Metro Area",2013,168491,385,NA,NA,0.00228498851570707,5.98721512548159,NA,NA,NA
43580,"Sioux City, IA-NE-SD Metro Area",2014,169058,408,142903,0.183026248574208,0.00241337292526825,6.32773318147784,0.0131859388697996,24.6056695528974,15.4667013671876
43580,"Sioux City, IA-NE-SD Metro Area",2015,165491,510,143882,0.150185568729931,0.00308173858397133,8.10046069235029,0.0205195386616208,24.6161990572922,16.3583298748213
43580,"Sioux City, IA-NE-SD Metro Area",2016,167947,534,144014,0.166185231991334,0.00317957450862474,8.35995402945753,0.0191327139633595,24.6142078691759,16.4870809493167
43580,"Sioux City, IA-NE-SD Metro Area",2017,169131,473,144243,0.172542168424118,0.00279664875155944,7.344307855343,0.0162084942892634,24.6100093057441,15.9771585805435
43580,"Sioux City, IA-NE-SD Metro Area",2018,169354,468,168491,0.00512193529624728,0.00276344225704737,7.25623321297521,0.53953087987505,25.3613900076323,16.3088116103038
43580,"Sioux City, IA-NE-SD Metro Area",2019,144670,579,169058,-0.144258183581966,0.00400221193060068,10.5418614485785,-0.0277433961195461,24.5469036500826,17.5443825493306
43580,"Sioux City, IA-NE-SD Metro Area",2021,149400,457,165491,-0.0972318736366328,0.00305890227576975,8.03989122522017,-0.0314598717618178,24.5415675739782,16.2907293995992
43580,"Sioux City, IA-NE-SD Metro Area",2022,151207,449,167947,-0.0996743020119442,0.00296943924553757,7.8026055824983,-0.0297914225191338,24.5439631156129,16.1732843490556
43580,"Sioux City, IA-NE-SD Metro Area",2023,143885,365,169131,-0.149268909898245,0.00253674809743893,6.6549650776976,-0.01699448397639,24.5623368235396,15.6086509506186
43620,"Sioux Falls, SD Metro Area",2009,238827,1577,NA,NA,0.00660310601397664,17.4402956132132,NA,NA,NA
43620,"Sioux Falls, SD Metro Area",2010,229360,1081,NA,NA,0.00471311475409836,12.4274116356073,NA,NA,NA
43620,"Sioux Falls, SD Metro Area",2011,232347,1129,NA,NA,0.00485911158741021,12.8146436837266,NA,NA,NA
43620,"Sioux Falls, SD Metro Area",2012,237597,1587,NA,NA,0.00667937726486446,17.6425922796815,NA,NA,NA
43620,"Sioux Falls, SD Metro Area",2013,243637,2409,NA,NA,0.00988766074118463,26.1520246646222,NA,NA,NA
43620,"Sioux Falls, SD Metro Area",2014,248252,2330,238827,0.039463712226842,0.00938562428500072,24.8204573919035,0.237829229826405,24.9282099950467,24.8743336934751
43620,"Sioux Falls, SD Metro Area",2015,252234,1926,229360,0.0997296825950471,0.00763576678798259,20.1792546540344,0.0765646354153924,24.6966680096935,22.437961331864
43620,"Sioux Falls, SD Metro Area",2016,256479,3084,232347,0.103861896215574,0.0120243762647234,31.8193032600477,0.115772739598031,24.7529625876667,28.2861329238572
43620,"Sioux Falls, SD Metro Area",2017,259650,2914,237597,0.0928168284953093,0.0112227999229732,29.6932568143905,0.120913417371726,24.7603435180075,27.226800166199
43620,"Sioux Falls, SD Metro Area",2018,266100,2388,243637,0.0921986397796722,0.00897406989853439,23.7288785927701,0.0973340812834093,24.72648855864,24.2276835757051
43620,"Sioux Falls, SD Metro Area",2019,268833,2119,248252,0.0829036624075536,0.00788221684093843,20.8329219740737,0.0950768230502233,24.7232476113343,22.778084792704
43620,"Sioux Falls, SD Metro Area",2021,282557,3986,252234,0.120217734326062,0.0141068881676971,37.3428158673298,0.117344485377137,24.7552192834994,31.0490175754146
43620,"Sioux Falls, SD Metro Area",2022,289295,5554,256479,0.127948097115163,0.0191983961008659,50.8471844228113,0.150048312821611,24.8021750902764,37.8246797565438
43620,"Sioux Falls, SD-MN Metro Area",2023,303827,3439,259650,0.170140573849413,0.0113189413712409,29.948255837844,0.066526996560262,24.6822560748404,27.3152559563422
43780,"South Bend-Mishawaka, IN-MI Metro Area",2009,317538,348,NA,NA,0.0010959318254823,2.83344221794089,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",2010,319157,383,NA,NA,0.00120003634574833,3.10956195072289,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",2011,318688,467,NA,NA,0.00146538307058942,3.81334951509065,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",2012,318586,642,NA,NA,0.00201515446378686,5.2715256806688,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",2013,318619,500,NA,NA,0.00156927239116311,4.08889846687881,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",2014,319226,512,317538,0.00531589919946589,0.00160387938325826,4.18068769356447,0.301713656161765,25.0199345732832,14.6003111334238
43780,"South Bend-Mishawaka, IN-MI Metro Area",2015,320098,524,319157,0.00294839217062449,0.00163699866915757,4.26853102975276,0.555217411532755,25.3839125625465,14.8262217961496
43780,"South Bend-Mishawaka, IN-MI Metro Area",2016,320740,405,318688,0.00643889948790039,0.00126270499469976,3.27578000310005,0.196105716057932,24.8683038188079,14.072041910954
43780,"South Bend-Mishawaka, IN-MI Metro Area",2017,321815,959,318586,0.0101354108466788,0.00297997296583441,7.8305445041333,0.29401600101992,25.0088823620981,16.4197134331157
43780,"South Bend-Mishawaka, IN-MI Metro Area",2018,322424,738,318619,0.0119421628967513,0.00228891149542218,5.99762016944968,0.191666410449387,24.8619299111442,15.429775040297
